,person,offer_id,offer received,offer viewed,offer completed
43578,ae6f43089b674728a50b8727252d3305,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43579,ae6f43089b674728a50b8727252d3305,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43580,ae736da1bbcb4c94bad3eb6efb2aedb9,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43581,ae736da1bbcb4c94bad3eb6efb2aedb9,3f207df678b143eea3cee63160fa8bed,1,0,0
43582,ae736da1bbcb4c94bad3eb6efb2aedb9,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43583,ae794740ec2c4d2aaa30a6ced332a745,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43584,ae794740ec2c4d2aaa30a6ced332a745,2906b810c7d4411798c6938adc9daaa5,3,1,3
43585,ae794740ec2c4d2aaa30a6ced332a745,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43586,ae7f166083dd4a5eabca0d526fb246b2,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
43587,ae7f166083dd4a5eabca0d526fb246b2,2906b810c7d4411798c6938adc9daaa5,1,1,1
43588,ae7f166083dd4a5eabca0d526fb246b2,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43589,ae9c7e677a7c4089a180c98f491fec68,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,0
43590,ae9c7e677a7c4089a180c98f491fec68,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43591,ae9c7e677a7c4089a180c98f491fec68,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43592,ae9c7e677a7c4089a180c98f491fec68,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43593,aea01a1fecff42cb932edd3a4714885d,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43594,aea01a1fecff42cb932edd3a4714885d,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43595,aea3357bef1c44a180ae8e217df12fa0,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
43596,aea3357bef1c44a180ae8e217df12fa0,2298d6c36e964ae4a3e7e9706d1fb8c2,1,0,1
43597,aea3357bef1c44a180ae8e217df12fa0,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
43598,aea3357bef1c44a180ae8e217df12fa0,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43599,aea3357bef1c44a180ae8e217df12fa0,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43600,aea4564b32c5480cbdf1c5813d2aa279,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43601,aea4564b32c5480cbdf1c5813d2aa279,2906b810c7d4411798c6938adc9daaa5,1,0,0
43602,aea4564b32c5480cbdf1c5813d2aa279,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43603,aea4564b32c5480cbdf1c5813d2aa279,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43604,aea4564b32c5480cbdf1c5813d2aa279,fafdcd668e3743c1bb461111dcafc2a4,2,2,0
43605,aea8a070df2f42f2a3143e8991205492,2906b810c7d4411798c6938adc9daaa5,1,1,1
43606,aea8a070df2f42f2a3143e8991205492,3f207df678b143eea3cee63160fa8bed,1,0,0
43607,aea8a070df2f42f2a3143e8991205492,f19421c1d4aa40978ebb69ca19b0e20d,2,2,1
43608,aea8a070df2f42f2a3143e8991205492,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43609,aeb042db70ab4c138f08a5c50d666e59,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43610,aeb042db70ab4c138f08a5c50d666e59,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43611,aeb042db70ab4c138f08a5c50d666e59,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43612,aeb042db70ab4c138f08a5c50d666e59,f19421c1d4aa40978ebb69ca19b0e20d,2,2,0
43613,aeb042db70ab4c138f08a5c50d666e59,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43614,aeb085396ad04cefae499bb929177afc,3f207df678b143eea3cee63160fa8bed,1,0,0
43615,aeb085396ad04cefae499bb929177afc,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43616,aeb085396ad04cefae499bb929177afc,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
43617,aeb085396ad04cefae499bb929177afc,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43618,aeb2465e958342f39d18e44d6ba36311,4d5c57ea9a6940dd891ad53e9dbe8da0,3,3,2
43619,aeb2465e958342f39d18e44d6ba36311,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43620,aeb2465e958342f39d18e44d6ba36311,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43621,aeb2465e958342f39d18e44d6ba36311,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43622,aebb936affe9484e971a033e901eea7d,2298d6c36e964ae4a3e7e9706d1fb8c2,1,0,1
43623,aebb936affe9484e971a033e901eea7d,3f207df678b143eea3cee63160fa8bed,1,1,0
43624,aebb936affe9484e971a033e901eea7d,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43625,aebb936affe9484e971a033e901eea7d,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43626,aec532a91d9948cb828cc657fa27fce2,3f207df678b143eea3cee63160fa8bed,1,1,0
43627,aec532a91d9948cb828cc657fa27fce2,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
43628,aec532a91d9948cb828cc657fa27fce2,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
43629,aec532a91d9948cb828cc657fa27fce2,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43630,aec66f67b80548d29897b26f83d139de,5a8bc65990b245e5a138643cd4eb9837,3,3,0
43631,aec66f67b80548d29897b26f83d139de,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43632,aec682c4187546819c9b85c363f6ae70,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43633,aec682c4187546819c9b85c363f6ae70,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43634,aec682c4187546819c9b85c363f6ae70,2906b810c7d4411798c6938adc9daaa5,1,1,1
43635,aec682c4187546819c9b85c363f6ae70,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
43636,aec92d33119e48beab22b1ef4dda4159,3f207df678b143eea3cee63160fa8bed,1,0,0
43637,aec92d33119e48beab22b1ef4dda4159,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43638,aec92d33119e48beab22b1ef4dda4159,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43639,aecc4f164b69498fa32aa173636fecbe,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
43640,aecc4f164b69498fa32aa173636fecbe,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
43641,aecc4f164b69498fa32aa173636fecbe,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43642,aecc4f164b69498fa32aa173636fecbe,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43643,aecee72b63504134bc4c4ec858885128,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43644,aecee72b63504134bc4c4ec858885128,2906b810c7d4411798c6938adc9daaa5,1,0,0
43645,aecee72b63504134bc4c4ec858885128,3f207df678b143eea3cee63160fa8bed,1,0,0
43646,aecee72b63504134bc4c4ec858885128,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43647,aecee72b63504134bc4c4ec858885128,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43648,aecee72b63504134bc4c4ec858885128,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43649,aed59d1f47be4f73ba402ede49666b7a,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,0
43650,aed59d1f47be4f73ba402ede49666b7a,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,0
43651,aed59d1f47be4f73ba402ede49666b7a,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43652,aed8e306eb214dc4991026c1005bff46,0b1e1539f2cc45b7b9fa7c272da2e1d7,3,0,1
43653,aed8e306eb214dc4991026c1005bff46,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43654,aed8e306eb214dc4991026c1005bff46,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43655,aedba933c467488a82f5b83fa981ef8a,2906b810c7d4411798c6938adc9daaa5,1,0,1
43656,aedba933c467488a82f5b83fa981ef8a,5a8bc65990b245e5a138643cd4eb9837,1,0,0
43657,aedba933c467488a82f5b83fa981ef8a,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43658,aedba933c467488a82f5b83fa981ef8a,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43659,aedf8121e1e24dd7ba239ed18479f54c,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
43660,aedf8121e1e24dd7ba239ed18479f54c,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43661,aedf8121e1e24dd7ba239ed18479f54c,ae264e3637204a6fb9bb56bc8210ddfd,2,2,1
43662,aedf8121e1e24dd7ba239ed18479f54c,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43663,aedf8121e1e24dd7ba239ed18479f54c,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43664,aee02b97af7b47d8a967b2f21b9a2a75,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43665,aee02b97af7b47d8a967b2f21b9a2a75,3f207df678b143eea3cee63160fa8bed,1,0,0
43666,aee02b97af7b47d8a967b2f21b9a2a75,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43667,aee02b97af7b47d8a967b2f21b9a2a75,ae264e3637204a6fb9bb56bc8210ddfd,2,2,0
43668,aee19657e60c4178941a3c49c1c88841,2906b810c7d4411798c6938adc9daaa5,1,1,1
43669,aee19657e60c4178941a3c49c1c88841,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43670,aee19657e60c4178941a3c49c1c88841,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43671,aee8cae3f1a345128f3b3612e4d529dd,2906b810c7d4411798c6938adc9daaa5,2,1,0
43672,aee8cae3f1a345128f3b3612e4d529dd,3f207df678b143eea3cee63160fa8bed,1,1,0
43673,aee8cae3f1a345128f3b3612e4d529dd,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43674,aee8cae3f1a345128f3b3612e4d529dd,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43675,aeea18cf2e8d455c98453c546292a9f6,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43676,aeea18cf2e8d455c98453c546292a9f6,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
43677,aeea18cf2e8d455c98453c546292a9f6,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43678,aeea18cf2e8d455c98453c546292a9f6,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
43679,aeed18479ee64200b76fb40f5b8e0e14,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43680,aeed18479ee64200b76fb40f5b8e0e14,2906b810c7d4411798c6938adc9daaa5,2,2,1
43681,aeed18479ee64200b76fb40f5b8e0e14,3f207df678b143eea3cee63160fa8bed,1,0,0
43682,aeee1b7840224e07b2f3574b63001698,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
43683,aeee1b7840224e07b2f3574b63001698,fafdcd668e3743c1bb461111dcafc2a4,1,0,1
43684,aeeef2e09ff84206861ea936d694acfe,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
43685,aeeef2e09ff84206861ea936d694acfe,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43686,aeeef2e09ff84206861ea936d694acfe,2906b810c7d4411798c6938adc9daaa5,1,1,1
43687,aeeef2e09ff84206861ea936d694acfe,3f207df678b143eea3cee63160fa8bed,2,2,0
43688,aeeef2e09ff84206861ea936d694acfe,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43689,aef581890b724d55bb806394eb7e76e7,3f207df678b143eea3cee63160fa8bed,1,1,0
43690,aef581890b724d55bb806394eb7e76e7,f19421c1d4aa40978ebb69ca19b0e20d,2,2,0
43691,aef583f3c3614f9e96d7940df55510b2,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43692,aef583f3c3614f9e96d7940df55510b2,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43693,aef583f3c3614f9e96d7940df55510b2,f19421c1d4aa40978ebb69ca19b0e20d,2,2,1
43694,aef583f3c3614f9e96d7940df55510b2,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43695,aef607d8b1d14eb68196f438c5d8bbf5,2906b810c7d4411798c6938adc9daaa5,1,1,0
43696,aef607d8b1d14eb68196f438c5d8bbf5,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43697,aef607d8b1d14eb68196f438c5d8bbf5,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
43698,aef607d8b1d14eb68196f438c5d8bbf5,f19421c1d4aa40978ebb69ca19b0e20d,2,2,0
43699,aef6e9628dfe4b8f9049a3dc13a7a67e,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
43700,aef6e9628dfe4b8f9049a3dc13a7a67e,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43701,aef6e9628dfe4b8f9049a3dc13a7a67e,3f207df678b143eea3cee63160fa8bed,1,1,0
43702,aef6e9628dfe4b8f9049a3dc13a7a67e,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,2
43703,aefcc0baa56342649e3549e6cbc6d1e5,2906b810c7d4411798c6938adc9daaa5,2,2,0
43704,aefcc0baa56342649e3549e6cbc6d1e5,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,0
43705,aefcc0baa56342649e3549e6cbc6d1e5,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43706,aefcc0baa56342649e3549e6cbc6d1e5,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
43707,aeffa610ee7740ada8389827eb2533a6,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43708,aeffa610ee7740ada8389827eb2533a6,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,0,2
43709,af046d91eec74ac79e40b6c12004ecab,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43710,af046d91eec74ac79e40b6c12004ecab,2906b810c7d4411798c6938adc9daaa5,1,0,0
43711,af046d91eec74ac79e40b6c12004ecab,3f207df678b143eea3cee63160fa8bed,2,0,0
43712,af046d91eec74ac79e40b6c12004ecab,fafdcd668e3743c1bb461111dcafc2a4,1,0,1
43713,af04f04b84fb427b99dac5087034dab8,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
43714,af04f04b84fb427b99dac5087034dab8,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43715,af04f04b84fb427b99dac5087034dab8,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43716,af0acc34b33140289fedc26d34ba3e85,2906b810c7d4411798c6938adc9daaa5,1,0,0
43717,af0acc34b33140289fedc26d34ba3e85,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43718,af0acc34b33140289fedc26d34ba3e85,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43719,af0acc34b33140289fedc26d34ba3e85,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43720,af0f75bb0af844138d6380c4bea49468,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43721,af0f75bb0af844138d6380c4bea49468,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43722,af0f75bb0af844138d6380c4bea49468,3f207df678b143eea3cee63160fa8bed,1,0,0
43723,af0f75bb0af844138d6380c4bea49468,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43724,af1389c7049448c1a6c0dab6507e3c19,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43725,af1389c7049448c1a6c0dab6507e3c19,2906b810c7d4411798c6938adc9daaa5,1,0,0
43726,af1389c7049448c1a6c0dab6507e3c19,3f207df678b143eea3cee63160fa8bed,1,0,0
43727,af1389c7049448c1a6c0dab6507e3c19,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43728,af1389c7049448c1a6c0dab6507e3c19,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43729,af1447ec7d6b4fef9998a831aedd3102,3f207df678b143eea3cee63160fa8bed,1,0,0
43730,af1447ec7d6b4fef9998a831aedd3102,f19421c1d4aa40978ebb69ca19b0e20d,2,2,0
43731,af1447ec7d6b4fef9998a831aedd3102,fafdcd668e3743c1bb461111dcafc2a4,3,3,0
43732,af15533a5b1a42a98e767fc9103e325c,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
43733,af15533a5b1a42a98e767fc9103e325c,3f207df678b143eea3cee63160fa8bed,2,2,0
43734,af15533a5b1a42a98e767fc9103e325c,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
43735,af15533a5b1a42a98e767fc9103e325c,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43736,af170e94ddd44e18ac17d7ebb6e09617,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
43737,af170e94ddd44e18ac17d7ebb6e09617,3f207df678b143eea3cee63160fa8bed,1,0,0
43738,af170e94ddd44e18ac17d7ebb6e09617,ae264e3637204a6fb9bb56bc8210ddfd,2,2,0
43739,af1aba1e70f14a19904cfb3cde96021d,2906b810c7d4411798c6938adc9daaa5,3,0,1
43740,af1aba1e70f14a19904cfb3cde96021d,3f207df678b143eea3cee63160fa8bed,1,0,0
43741,af1aba1e70f14a19904cfb3cde96021d,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43742,af1aba1e70f14a19904cfb3cde96021d,5a8bc65990b245e5a138643cd4eb9837,1,0,0
43743,af1f672547df453dae19b531be208bf1,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43744,af1f672547df453dae19b531be208bf1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43745,af1f672547df453dae19b531be208bf1,2906b810c7d4411798c6938adc9daaa5,1,1,1
43746,af1f672547df453dae19b531be208bf1,3f207df678b143eea3cee63160fa8bed,1,0,0
43747,af1f672547df453dae19b531be208bf1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43748,af1f672547df453dae19b531be208bf1,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43749,af281d29e2d2497998a2c6a315b500c1,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43750,af281d29e2d2497998a2c6a315b500c1,2906b810c7d4411798c6938adc9daaa5,1,0,0
43751,af281d29e2d2497998a2c6a315b500c1,3f207df678b143eea3cee63160fa8bed,1,0,0
43752,af281d29e2d2497998a2c6a315b500c1,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43753,af281d29e2d2497998a2c6a315b500c1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43754,af281d29e2d2497998a2c6a315b500c1,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43755,af3669c4575a45e994defa7bacd111ba,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,0,0
43756,af3669c4575a45e994defa7bacd111ba,2906b810c7d4411798c6938adc9daaa5,1,0,0
43757,af3669c4575a45e994defa7bacd111ba,3f207df678b143eea3cee63160fa8bed,1,0,0
43758,af3669c4575a45e994defa7bacd111ba,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43759,af3ba9e1956549a18a4992fbbe41438b,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43760,af3ba9e1956549a18a4992fbbe41438b,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43761,af3ba9e1956549a18a4992fbbe41438b,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43762,af3ba9e1956549a18a4992fbbe41438b,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43763,af3e4f55f3f44cf883289857d51d2678,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
43764,af3e4f55f3f44cf883289857d51d2678,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43765,af3e4f55f3f44cf883289857d51d2678,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43766,af3e4f55f3f44cf883289857d51d2678,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43767,af3fb8f091f44fd58d0d1f31a6d74f98,2906b810c7d4411798c6938adc9daaa5,1,0,0
43768,af3fb8f091f44fd58d0d1f31a6d74f98,3f207df678b143eea3cee63160fa8bed,1,0,0
43769,af3fb8f091f44fd58d0d1f31a6d74f98,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43770,af3fb8f091f44fd58d0d1f31a6d74f98,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43771,af41ddef5c8149138aba2cc20a0db9a1,3f207df678b143eea3cee63160fa8bed,1,1,0
43772,af41ddef5c8149138aba2cc20a0db9a1,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43773,af41ddef5c8149138aba2cc20a0db9a1,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43774,af41ddef5c8149138aba2cc20a0db9a1,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
43775,af44280079ae4b348d28b23b81c1ff8c,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43776,af44280079ae4b348d28b23b81c1ff8c,3f207df678b143eea3cee63160fa8bed,1,0,0
43777,af44280079ae4b348d28b23b81c1ff8c,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43778,af44280079ae4b348d28b23b81c1ff8c,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43779,af44280079ae4b348d28b23b81c1ff8c,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43780,af44c9f11887442aabb07c86e31be442,3f207df678b143eea3cee63160fa8bed,2,0,0
43781,af44c9f11887442aabb07c86e31be442,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,0,2
43782,af44c9f11887442aabb07c86e31be442,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
43783,af4843b3494c4e9483f2a7d2c45095ae,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,0,0
43784,af4843b3494c4e9483f2a7d2c45095ae,2906b810c7d4411798c6938adc9daaa5,1,0,1
43785,af4843b3494c4e9483f2a7d2c45095ae,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43786,af4843b3494c4e9483f2a7d2c45095ae,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43787,af4919b9f0f04ec889c274703535c746,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
43788,af4919b9f0f04ec889c274703535c746,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43789,af4919b9f0f04ec889c274703535c746,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43790,af4919b9f0f04ec889c274703535c746,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
43791,af4bb07bf5364e9783f5bd740b27ed8f,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43792,af4bb07bf5364e9783f5bd740b27ed8f,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
43793,af4f196d772e4bcc984b63db3f83da92,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43794,af4f196d772e4bcc984b63db3f83da92,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43795,af4f196d772e4bcc984b63db3f83da92,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43796,af4f196d772e4bcc984b63db3f83da92,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
43797,af5006474eed41038fd53ad352e98f5b,4d5c57ea9a6940dd891ad53e9dbe8da0,1,0,0
43798,af5006474eed41038fd53ad352e98f5b,5a8bc65990b245e5a138643cd4eb9837,2,2,0
43799,af5006474eed41038fd53ad352e98f5b,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43800,af51e40269e14424a5f08ed86a4d6437,2906b810c7d4411798c6938adc9daaa5,1,1,0
43801,af51e40269e14424a5f08ed86a4d6437,5a8bc65990b245e5a138643cd4eb9837,1,1,0
43802,af51e40269e14424a5f08ed86a4d6437,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
43803,af51e40269e14424a5f08ed86a4d6437,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
43804,af5215439a5c4c6f9a0955b609de4851,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
43805,af5215439a5c4c6f9a0955b609de4851,2906b810c7d4411798c6938adc9daaa5,1,1,1
43806,af5215439a5c4c6f9a0955b609de4851,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43807,af5551545cec404bb32a91ebaa731790,2906b810c7d4411798c6938adc9daaa5,1,1,1
43808,af5551545cec404bb32a91ebaa731790,3f207df678b143eea3cee63160fa8bed,1,1,0
43809,af5551545cec404bb32a91ebaa731790,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,0,1
43810,af5551545cec404bb32a91ebaa731790,f19421c1d4aa40978ebb69ca19b0e20d,2,1,1
43811,af573e631a6942379a5eb5088314e278,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,0,0
43812,af573e631a6942379a5eb5088314e278,2906b810c7d4411798c6938adc9daaa5,2,0,0
43813,af573e631a6942379a5eb5088314e278,fafdcd668e3743c1bb461111dcafc2a4,2,2,0
43814,af58b21715ae4b128897d70ebe49b3f0,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43815,af58b21715ae4b128897d70ebe49b3f0,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
43816,af5e9b05867542b2a92e547f919d2bea,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
43817,af5e9b05867542b2a92e547f919d2bea,2298d6c36e964ae4a3e7e9706d1fb8c2,3,3,0
43818,af5e9b05867542b2a92e547f919d2bea,3f207df678b143eea3cee63160fa8bed,1,1,0
43819,af5f147000ff48199b012df26bf97e15,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
43820,af5f147000ff48199b012df26bf97e15,2906b810c7d4411798c6938adc9daaa5,1,1,1
43821,af5f147000ff48199b012df26bf97e15,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
43822,af5f147000ff48199b012df26bf97e15,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,2
43823,af63cf0ed6ad4c458a03cb321927b463,2906b810c7d4411798c6938adc9daaa5,2,0,0
43824,af63cf0ed6ad4c458a03cb321927b463,5a8bc65990b245e5a138643cd4eb9837,1,0,0
43825,af65587f707a47439462c90d0564ee43,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
43826,af65587f707a47439462c90d0564ee43,3f207df678b143eea3cee63160fa8bed,1,1,0
43827,af65587f707a47439462c90d0564ee43,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
43828,af65587f707a47439462c90d0564ee43,ae264e3637204a6fb9bb56bc8210ddfd,2,2,1
43829,af65587f707a47439462c90d0564ee43,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
43830,af65f4caebe24baa96b4dc8e83750d4d,3f207df678b143eea3cee63160fa8bed,1,1,0
43831,af65f4caebe24baa96b4dc8e83750d4d,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
43832,af65f4caebe24baa96b4dc8e83750d4d,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
43833,af65f4caebe24baa96b4dc8e83750d4d,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
43834,af69a507aefd4ecdbc4c33b0ec4dfe61,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
